CODIGO_ENTIDAD|NOMBRE|PERIODO_LICENCIAMIENTO|DEPARTAMENTO_LOCAL|DENOMINACION_PROGRAMA|TIPO_GESTION|ESTADO_LICENCIAMIENTO|CODIGO_FILIAL|NOMBRE_FILIAL|DEPARTAMENTO_FILIAL|PROVINCIA_FILIAL|CODIGO_LOCAL|PROVINCIA_LOCAL|DISTRITO_LOCAL|LATITUD_UBICACION|LONGITUD_UBICACION|TIPO_AUTORIZACION_LOCAL|TIPO_NIVEL_ACADEMICO|NIVEL_ACADEMICO|CODIGO_CLASE_PROGRAMA_N2|NOMBRE_CLASE_PROGRAMA_N2|TIPO_AUTORIZACION_PROGRAMA|TIPO_AUTORIZACION_PROGRAMA_LOCAL
1|UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS|10|LIMA|NEUROCIENCIAS|PÚBLICO|LICENCIA OTORGADA|S|UNMSM-LIMA|LIMA|LIMA|SL02|LIMA|LA VICTORIA|-12.0579394|-77.0229596|AUTORIZADO POR LIC.|POSGRADO|DOCTORADO|91|SALUD|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
65|UNIVERSIDAD TECNOLÓGICA DEL PERÚ S.A.C.|6|LIMA|CONTABILIDAD FINANCIERA|PRIVADO|LICENCIA OTORGADA|S|UTP-LIMA|LIMA|LIMA|SL02|LIMA|LIMA|-12.06576795|-77.03693393|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|41|ADMINISTRACIÓN Y COMERCIO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
55|UNIVERSIDAD PRIVADA DEL NORTE S.A.C.|6|LIMA|OBSTETRICIA|PRIVADO|LICENCIA OTORGADA|F02|UPN-LIMA|LIMA|LIMA|F02L04|LIMA|SAN JUAN DE LURIGANCHO|-11.9841504|-77.0024242|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|91|SALUD|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
65|UNIVERSIDAD TECNOLÓGICA DEL PERÚ S.A.C.|6|LIMA|INGENIERÍA DE SISTEMAS E INFORMÁTICA|PRIVADO|LICENCIA OTORGADA|S|UTP-LIMA|LIMA|LIMA|SL08|LIMA|VILLA EL SALVADOR|-12.19336067|-76.97194361|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|61|INFORMÁTICA|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
65|UNIVERSIDAD TECNOLÓGICA DEL PERÚ S.A.C.|6|LIMA|INGENIERÍA DE SISTEMAS E INFORMÁTICA|PRIVADO|LICENCIA OTORGADA|S|UTP-LIMA|LIMA|LIMA|SL11|LIMA|ATE|-12.01563471|-76.88472887|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|61|INFORMÁTICA|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
80|UNIVERSIDAD ANTONIO RUIZ DE MONTOYA|6|LIMA|MAESTRÍA EN CONSEJERÍA|PRIVADO|LICENCIA OTORGADA|S|UARM-LIMA|LIMA|LIMA|SL01|LIMA|PUEBLO LIBRE|-12.0701464|-77.0586948|AUTORIZADO POR LIC.|POSGRADO|MAESTRÍA|22|HUMANIDADES|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
65|UNIVERSIDAD TECNOLÓGICA DEL PERÚ S.A.C.|6|LIMA|INGENIERÍA MARÍTIMA CON MENCIÓN MÁQUINAS|PRIVADO|LICENCIA OTORGADA|S|UTP-LIMA|LIMA|LIMA|SL05|LIMA|LIMA|-12.0624396|-77.0405951|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|0|NINGUNO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
33|UNIVERSIDAD NACIONAL SANTIAGO ANTÚNEZ DE MAYOLO|6|ÁNCASH|MAESTRÍA EN CIENCIAS ECONÓMICAS CON MENCIÓN EN FINANZAS|PÚBLICO|LICENCIA OTORGADA|S|UNSAM-ÁNCASH|ÁNCASH|HUARAZ|SL04|HUARAZ|HUARAZ|-9.537001434|-77.52841687|AUTORIZADO POR LIC.|POSGRADO|MAESTRÍA|31|CIENCIAS SOCIALES Y DEL COMPORTAMIENTO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
3|UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO|8|CUSCO|MAESTRÍA EN CIENCIAS MENCIÓN INFORMÁTICA|PÚBLICO|LICENCIA OTORGADA|S|UNSAAC-CUSCO|CUSCO|CUSCO|SL01|CUSCO|CUSCO|-13.52193|-71.9583208|AUTORIZADO POR LIC.|POSGRADO|MAESTRÍA|0|NINGUNO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
35|UNIVERSIDAD NACIONAL DE UCAYALI|6|UCAYALI|MAESTRÍA EN GESTIÓN EMPRESARIAL CON MENCIÓN EN GESTIÓN DE PROYECTOS DE INVERSIÓN|PÚBLICO|LICENCIA OTORGADA|S|UNU-UCAYALI|UCAYALI|CORONEL PORTILLO|SL01|CORONEL PORTILLO|CALLERIA|-8.3948987|-74.5776093|AUTORIZADO POR LIC.|POSGRADO|MAESTRÍA|41|ADMINISTRACIÓN Y COMERCIO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
4|UNIVERSIDAD NACIONAL DE TRUJILLO|8|LA LIBERTAD|DOCTORADO EN CIENCIAS BIOMÉDICAS|PÚBLICO|LICENCIA OTORGADA|S|UNT-LA LIBERTAD|LA LIBERTAD|TRUJILLO|SL01|TRUJILLO|TRUJILLO|-8.1142716|-79.0383735|AUTORIZADO POR LIC.|POSGRADO|DOCTORADO|91|SALUD|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
68|UNIVERSIDAD CIENTÍFICA DEL SUR S.A.C.|6|LIMA|INGENIERÍA AGROFORESTAL|PRIVADO|LICENCIA OTORGADA|S|UCS-LIMA|LIMA|LIMA|SL02|LIMA|VILLA EL SALVADOR|-12.2215281|-76.9766998|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|81|AGRICULTURA|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
41|UNIVERSIDAD NACIONAL DE TUMBES|6|TUMBES|MAESTRÍA EN AUDITORÍA INTEGRAL|PÚBLICO|LICENCIA OTORGADA|S|UNT-TUMBES|TUMBES|TUMBES|SL01|TUMBES|TUMBES|-3.585267|-80.443305|AUTORIZADO POR LIC.|POSGRADO|MAESTRÍA|41|ADMINISTRACIÓN Y COMERCIO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
14|UNIVERSIDAD PERUANA CAYETANO HEREDIA|10|LIMA|PROGRAMA DE SEGUNDA ESPECIALIDAD PROFESIONAL EN ENFERMERÍA PEDIÁTRICA|PRIVADO|LICENCIA OTORGADA|S|UPCH-LIMA|LIMA|LIMA|SL01|LIMA|SAN MARTÍN DE PORRES|-12.0239471|-77.0564991|AUTORIZADO POR LIC.|POSGRADO|SEGUNDA ESPECIALIDAD|92|BIENESTAR|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
71|UNIVERSIDAD CATÓLICA SEDES SAPIENTIAE|6|SAN MARTÍN|INGENIERÍA AMBIENTAL|PRIVADO|LICENCIA OTORGADA|F04|UCSS-SAN MARTÍN|SAN MARTÍN|RIOJA|F04L01|RIOJA|NUEVA CAJAMARCA|-6.0570484|-77.1657716|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|52|MEDIO AMBIENTE|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
11|UNIVERSIDAD NACIONAL DE LA AMAZONÍA PERUANA|8|LORETO|MAESTRÍA EN CIENCIAS CON MENCIÓN EN PLANIFICACIÓN Y MANEJO DE ÁREAS NATURALES PROTEGIDAS|PÚBLICO|LICENCIA OTORGADA|S|UNAP-LORETO|LORETO|MAYNAS|SL01|MAYNAS|SAN JUAN BAUTISTA|-3.764503718|-73.27086457|AUTORIZADO POR LIC.|POSGRADO|MAESTRÍA|52|MEDIO AMBIENTE|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
13|UNIVERSIDAD NACIONAL DE PIURA|6|PIURA|INGENIERÍA INDUSTRIAL|PÚBLICO|LICENCIA OTORGADA|S|UNP-PIURA|PIURA|PIURA|SL01|PIURA|CASTILLA|-5.179311|-80.6188325|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|72|INDUSTRIA Y PRODUCCIÓN|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
067A|UNIVERSIDAD CONTINENTAL S.A.C.|6|JUNÍN|TECNOLOGÍA MÉDICA - ESPECIALIDAD EN TERAPIA FÍSICA Y REHABILITACIÓN|PRIVADO|LICENCIA OTORGADA|S|UCONTINENTAL-JUNÍN|JUNÍN|HUANCAYO|SL01|HUANCAYO|HUANCAYO|-12.0474789|-75.1990181|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|91|SALUD|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
1|UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS|10|LIMA|LINGÜÍSTICA|PÚBLICO|LICENCIA OTORGADA|S|UNMSM-LIMA|LIMA|LIMA|SL01|LIMA|LIMA|-12.0560257|-77.0844226|AUTORIZADO POR LIC.|POSGRADO|DOCTORADO|23|IDIOMAS|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
14|UNIVERSIDAD PERUANA CAYETANO HEREDIA|10|LIMA|PROGRAMA DE SEGUNDA ESPECIALIDAD PROFESIONAL EN NEONATOLOGÍA|PRIVADO|LICENCIA OTORGADA|S|UPCH-LIMA|LIMA|LIMA|SL01|LIMA|SAN MARTÍN DE PORRES|-12.0239471|-77.0564991|AUTORIZADO POR LIC.|POSGRADO|SEGUNDA ESPECIALIDAD|91|SALUD|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
57|UNIVERSIDAD SAN IGNACIO DE LOYOLA S.A.|6|LIMA|INGENIERÍA MECATRÓNICA|PRIVADO|LICENCIA OTORGADA|S|USIL-LIMA|LIMA|LIMA|SL01|LIMA|LA MOLINA|-12.072888|-76.9516609|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|71|INGENIERÍA Y PROFESIONES AFINES|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
41|UNIVERSIDAD NACIONAL DE TUMBES|6|TUMBES|DOCTORADO EN CIENCIAS DE LA SALUD|PÚBLICO|LICENCIA OTORGADA|S|UNT-TUMBES|TUMBES|TUMBES|SL01|TUMBES|TUMBES|-3.585267|-80.443305|AUTORIZADO POR LIC.|POSGRADO|DOCTORADO|91|SALUD|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
1|UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS|10|LIMA|HEMATOLOGÍA|PÚBLICO|LICENCIA OTORGADA|S|UNMSM-LIMA|LIMA|LIMA|SL02|LIMA|LA VICTORIA|-12.0579394|-77.0229596|AUTORIZADO POR LIC.|POSGRADO|SEGUNDA ESPECIALIDAD|91|SALUD|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
80|UNIVERSIDAD ANTONIO RUIZ DE MONTOYA|6|LIMA|MAESTRÍA EN CREACIÓN ARTÍSTICA INTERDISCIPLINARIA|PRIVADO|LICENCIA OTORGADA|S|UARM-LIMA|LIMA|LIMA|SL01|LIMA|PUEBLO LIBRE|-12.0701464|-77.0586948|AUTORIZADO POR LIC.|POSGRADO|MAESTRÍA|21|ARTE|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
14|UNIVERSIDAD PERUANA CAYETANO HEREDIA|10|LIMA|PROGRAMA DE SEGUNDA ESPECIALIDAD PROFESIONAL EN GINECOLOGÍA Y OBSTETRICIA|PRIVADO|LICENCIA OTORGADA|S|UPCH-LIMA|LIMA|LIMA|SL04|LIMA|MIRAFLORES|-12.13402606|-77.02627908|AUTORIZADO POR LIC.|POSGRADO|SEGUNDA ESPECIALIDAD|91|SALUD|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
16|UNIVERSIDAD NACIONAL DE CAJAMARCA|6|CAJAMARCA|INGENIERÍA CIVIL|PÚBLICO|LICENCIA OTORGADA|S01|UNC-CAJAMARCA|CAJAMARCA|CAJAMARCA|S01L01|CAJAMARCA|CAJAMARCA|-7.167159|-78.4965043|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|73|ARQUITECTURA Y CONSTRUCCIÓN|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
5|UNIVERSIDAD NACIONAL DE SAN AGUSTÍN DE AREQUIPA|10|AREQUIPA|INFORMÁTICA CONTABLE Y FINANCIERA|PÚBLICO|LICENCIA OTORGADA|S|UNSA-AREQUIPA|AREQUIPA|AREQUIPA|SL01|AREQUIPA|AREQUIPA|-16.4027681|-71.5255001|AUTORIZADO POR LIC.|POSGRADO|SEGUNDA ESPECIALIDAD|41|ADMINISTRACIÓN Y COMERCIO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
68|UNIVERSIDAD CIENTÍFICA DEL SUR S.A.C.|6|LIMA|MAESTRÍA EN IMPLANTOLOGÍA ORAL|PRIVADO|LICENCIA OTORGADA|S|UCS-LIMA|LIMA|LIMA|SL04|LIMA|MIRAFLORES|-12.1194134|-77.0261271|AUTORIZADO POR LIC.|POSGRADO|MAESTRÍA|91|SALUD|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
4|UNIVERSIDAD NACIONAL DE TRUJILLO|8|LA LIBERTAD|MAESTRÍA EN INGENIERÍA INDUSTRIAL, MENCIÓN: DIRECCIÓN DE PROYECTOS|PÚBLICO|LICENCIA OTORGADA|S|UNT-LA LIBERTAD|LA LIBERTAD|TRUJILLO|SL01|TRUJILLO|TRUJILLO|-8.1142716|-79.0383735|AUTORIZADO POR LIC.|POSGRADO|MAESTRÍA|72|INDUSTRIA Y PRODUCCIÓN|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
14|UNIVERSIDAD PERUANA CAYETANO HEREDIA|10|LIMA|PROGRAMA MBA EN GESTIÓN INTEGRAL DEL AGUA|PRIVADO|LICENCIA OTORGADA|S|UPCH-LIMA|LIMA|LIMA|SL02|LIMA|LA MOLINA|-12.0695303|-76.9685595|AUTORIZADO POR LIC.|POSGRADO|MAESTRÍA|0|NINGUNO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
46|UNIVERSIDAD PRIVADA ANTENOR ORREGO|6|PIURA|INGENIERÍA INDUSTRIAL|PRIVADO|LICENCIA OTORGADA|F01|UPAO-PIURA|PIURA|PIURA|F01L01|PIURA|PIURA|-5.1782884|-80.6548882|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|72|INDUSTRIA Y PRODUCCIÓN|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
71|UNIVERSIDAD CATÓLICA SEDES SAPIENTIAE|6|PIURA|TECNOLOGÍA MÉDICA - TERAPIA FÍSICA Y REHABILITACIÓN|PRIVADO|LICENCIA OTORGADA|F03|UCSS-PIURA|PIURA|MORROPÓN|F03L03|MORROPÓN|CHULUCANAS|-5.0977313|-80.1668312|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|91|SALUD|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
65|UNIVERSIDAD TECNOLÓGICA DEL PERÚ S.A.C.|6|PIURA|ADMINISTRACIÓN DE NEGOCIOS|PRIVADO|LICENCIA OTORGADA|F03|UTP-PIURA|PIURA|PIURA|F03L01|PIURA|PIURA|-5.1851293|-80.6421152|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|41|ADMINISTRACIÓN Y COMERCIO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
25|UNIVERSIDAD NACIONAL DE EDUCACIÓN ENRIQUE GUZMÁN Y VALLE|6|LIMA|EDUCACIÓN CON ESPECIALIDAD DE ELECTRICIDAD|PÚBLICO|LICENCIA OTORGADA|S|UNEEGV-LIMA|LIMA|LIMA|SL01|LIMA|LURIGANCHO|-11.9475748|-76.7011822|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|0|NINGUNO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
54|UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS S.A.C.|6|LIMA|ECONOMÍA Y FINANZAS|PRIVADO|LICENCIA OTORGADA|S|UPC-LIMA|LIMA|LIMA|SL01|LIMA|SANTIAGO DE SURCO|-12.104061|-76.962902|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|31|CIENCIAS SOCIALES Y DEL COMPORTAMIENTO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
68|UNIVERSIDAD CIENTÍFICA DEL SUR S.A.C.|6|LIMA|PSICOLOGÍA|PRIVADO|LICENCIA OTORGADA|S|UCS-LIMA|LIMA|LIMA|SL01|LIMA|VILLA EL SALVADOR|-12.2215281|-76.9766998|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|31|CIENCIAS SOCIALES Y DEL COMPORTAMIENTO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
2|UNIVERSIDAD NACIONAL DE SAN CRISTÓBAL DE HUAMANGA|6|AYACUCHO|MAESTRÍA EN AGRONEGOCIOS|PÚBLICO|LICENCIA OTORGADA|S|UNSCH-AYACUCHO|AYACUCHO|HUAMANGA|SL01|HUAMANGA|AYACUCHO|-13.1612654|-74.2257339|AUTORIZADO POR LIC.|POSGRADO|MAESTRÍA|81|AGRICULTURA|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
55|UNIVERSIDAD PRIVADA DEL NORTE S.A.C.|6|LIMA|ARQUITECTURA Y URBANISMO|PRIVADO|LICENCIA OTORGADA|F02|UPN-LIMA|LIMA|LIMA|F02L01|LIMA|LOS OLIVOS|-11.9646093|-77.0675632|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|73|ARQUITECTURA Y CONSTRUCCIÓN|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
26|UNIVERSIDAD NACIONAL DANIEL ALCIDES CARRIÓN|6|PASCO|EDUCACIÓN SECUNDARIA: COMUNICACIÓN Y LITERATURA|PÚBLICO|LICENCIA OTORGADA|S|UNDAC-PASCO|PASCO|PASCO|SL01|PASCO|YANACANCHA|-10.6683864|-76.2527205|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|0|NINGUNO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
11|UNIVERSIDAD NACIONAL DE LA AMAZONÍA PERUANA|8|LORETO|ADMINISTRACIÓN|PÚBLICO|LICENCIA OTORGADA|F02|UNAP-LORETO|LORETO|REQUENA|F02L01|REQUENA|REQUENA|-5.0641652|-73.8507279|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|41|ADMINISTRACIÓN Y COMERCIO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
11|UNIVERSIDAD NACIONAL DE LA AMAZONÍA PERUANA|8|LORETO|MAESTRÍA EN CIENCIAS CON MENCIÓN EN DESARROLLO AGRARIO SOSTENIBLE|PÚBLICO|LICENCIA OTORGADA|S|UNAP-LORETO|LORETO|MAYNAS|SL04|MAYNAS|SAN JUAN BAUTISTA|-3.7753954|-73.2897258|AUTORIZADO POR LIC.|POSGRADO|MAESTRÍA|81|AGRICULTURA|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
13|UNIVERSIDAD NACIONAL DE PIURA|6|PIURA|MAESTRÍA EN EPIDEMIOLOGÍA CON MENCIÓN EN EPIDEMIOLOGÍA CLÍNICA|PÚBLICO|LICENCIA OTORGADA|S|UNP-PIURA|PIURA|PIURA|SL01|PIURA|CASTILLA|-5.179311|-80.6188325|AUTORIZADO POR LIC.|POSGRADO|MAESTRÍA|2|SERVICIOS DE HIGIENE Y SALUD OCUPACIONAL|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
11|UNIVERSIDAD NACIONAL DE LA AMAZONÍA PERUANA|8|LORETO|SEGUNDA ESPECIALIDAD EN ENFERMERÍA NEFROLÓGICA|PÚBLICO|LICENCIA OTORGADA|S|UNAP-LORETO|LORETO|MAYNAS|SL08|MAYNAS|IQUITOS|-3.7527575|-73.2699785|AUTORIZADO POR LIC.|POSGRADO|SEGUNDA ESPECIALIDAD|91|SALUD|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
3|UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO|8|CUSCO|SEGUNDA ESPECIALIDAD EN MEDICINA HUMANA - RESIDENTADO MÉDICO DE LA ESPECIALIDAD: ANESTESIOLOGÍA|PÚBLICO|LICENCIA OTORGADA|S|UNSAAC-CUSCO|CUSCO|CUSCO|SL01|CUSCO|CUSCO|-13.52193|-71.9583208|AUTORIZADO POR LIC.|POSGRADO|SEGUNDA ESPECIALIDAD|91|SALUD|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
75|UNIVERSIDAD NACIONAL AMAZÓNICA DE MADRE DE DIOS|6|MADRE DE DIOS|EDUCACIÓN: ESPECIALIDAD MATEMÁTICA Y COMPUTACIÓN|PÚBLICO|LICENCIA OTORGADA|S|UNAMD-MADRE DE DIOS|MADRE DE DIOS|TAMBOPATA|SL01|TAMBOPATA|TAMBOPATA|-12.5885658|-69.2095274|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|0|NINGUNO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
14|UNIVERSIDAD PERUANA CAYETANO HEREDIA|10|LIMA|MAESTRÍA EN GENÉTICA HUMANA|PRIVADO|LICENCIA OTORGADA|S|UPCH-LIMA|LIMA|LIMA|SL04|LIMA|MIRAFLORES|-12.13402606|-77.02627908|AUTORIZADO POR LIC.|POSGRADO|MAESTRÍA|91|SALUD|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
5|UNIVERSIDAD NACIONAL DE SAN AGUSTÍN DE AREQUIPA|10|AREQUIPA|MAESTRÍA EN CIENCIAS: CON MENCIÓN EN AGROECOLOGÍA|PÚBLICO|LICENCIA OTORGADA|S|UNSA-AREQUIPA|AREQUIPA|AREQUIPA|SL03|AREQUIPA|AREQUIPA|-16.4091607|-71.5366759|AUTORIZADO POR LIC.|POSGRADO|MAESTRÍA|0|NINGUNO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
1|UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS|10|LIMA|CIRUGÍA HEPATOPANCREATOBILIAR Y TRANSPLANTE|PÚBLICO|LICENCIA OTORGADA|S|UNMSM-LIMA|LIMA|LIMA|SL02|LIMA|LA VICTORIA|-12.0579394|-77.0229596|AUTORIZADO POR LIC.|POSGRADO|SEGUNDA ESPECIALIDAD|0|NINGUNO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
3|UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO|8|APURÍMAC|MAESTRÍA EN SALUD PÚBLICA MENCIÓN SALUD OCUPACIONAL|PÚBLICO|LICENCIA OTORGADA|F06|UNSAAC-APURÍMAC|APURÍMAC|ANDAHUAYLAS|F06L01|ANDAHUAYLAS|ANDAHUAYLAS|-13.6616515|-73.3767641|AUTORIZADO POR LIC.|POSGRADO|MAESTRÍA|0|NINGUNO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
4|UNIVERSIDAD NACIONAL DE TRUJILLO|8|LA LIBERTAD|INGENIERÍA DE SISTEMAS|PÚBLICO|LICENCIA OTORGADA|F01|UNT-LA LIBERTAD|LA LIBERTAD|PACASMAYO|F01L01|PACASMAYO|GUADALUPE|-7.2452522|-79.4760133|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|61|INFORMÁTICA|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
15|UNIVERSIDAD CATÓLICA DE SANTA MARÍA|6|AREQUIPA|OFTALMOLOGÍA|PRIVADO|LICENCIA OTORGADA|S|UCSM-AREQUIPA|AREQUIPA|AREQUIPA|SL01|AREQUIPA|AREQUIPA|-16.4061786|-71.5476298|AUTORIZADO POR LIC.|POSGRADO|SEGUNDA ESPECIALIDAD|91|SALUD|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
61|UNIVERSIDAD PRIVADA NORBERT WIENER S.A.|6|LIMA|TECNOLOGÍA MÉDICA EN TERAPIA FÍSICA Y REHABILITACIÓN|PRIVADO|LICENCIA OTORGADA|S|UPNW-LIMA|LIMA|LIMA|SL02|LIMA|LIMA|-12.0687433|-77.0369808|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|0|NINGUNO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
14|UNIVERSIDAD PERUANA CAYETANO HEREDIA|10|LIMA|PROGRAMA DE SEGUNDA ESPECIALIDAD PROFESIONAL EN ENDOCRINOLOGÍA|PRIVADO|LICENCIA OTORGADA|S|UPCH-LIMA|LIMA|LIMA|SL04|LIMA|MIRAFLORES|-12.13402606|-77.02627908|AUTORIZADO POR LIC.|POSGRADO|SEGUNDA ESPECIALIDAD|91|SALUD|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
69|UNIVERSIDAD CATÓLICA SANTO TORIBIO DE MOGROVEJO|6|LAMBAYEQUE|MAESTRÍA EN EDUCACIÓN: INVESTIGACIÓN PEDAGÓGICA|PRIVADO|LICENCIA OTORGADA|S|UCSTM-LAMBAYEQUE|LAMBAYEQUE|CHICLAYO|SL01|CHICLAYO|CHICLAYO|-6.760456|-79.863203|AUTORIZADO POR LIC.|POSGRADO|MAESTRÍA|13|EDUCACIÓN SUPERIOR Y TECNOLÓGICA|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
55|UNIVERSIDAD PRIVADA DEL NORTE S.A.C.|6|LIMA|COMUNICACIÓN Y PUBLICIDAD|PRIVADO|LICENCIA OTORGADA|F02|UPN-LIMA|LIMA|LIMA|F02L02|LIMA|LIMA|-12.0582506|-77.0586501|AUTORIZADO POR LIC.|PREGRADO|CARRERA PROFESIONAL|32|PERIODISMO E INFORMACIÓN|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
14|UNIVERSIDAD PERUANA CAYETANO HEREDIA|10|LIMA|PROGRAMA DE SEGUNDA ESPECIALIDAD PROFESIONAL EN ONCOLOGÍA PEDIÁTRICA|PRIVADO|LICENCIA OTORGADA|S|UPCH-LIMA|LIMA|LIMA|SL02|LIMA|LA MOLINA|-12.0695303|-76.9685595|AUTORIZADO POR LIC.|POSGRADO|SEGUNDA ESPECIALIDAD|91|SALUD|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
052A|UNIVERSIDAD CÉSAR VALLEJO S.A.C.|6|LIMA|MAESTRÍA EN DERECHO PENAL Y PROCESAL PENAL|PRIVADO|LICENCIA OTORGADA|F05|UPCV-LIMA|LIMA|LIMA|F05L03|LIMA|ATE|-12.0228788|-76.9105401|AUTORIZADO POR LIC.|POSGRADO|MAESTRÍA|42|DERECHO|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
19|UNIVERSIDAD DE SAN MARTÍN DE PORRES|6|LIMA|MEDICINA OCUPACIONAL Y DEL MEDIO AMBIENTE|PRIVADO|LICENCIA OTORGADA|S|USMP-LIMA|LIMA|LIMA|SL01|LIMA|SANTA ANITA|-12.045948|-76.9681914|AUTORIZADO POR LIC.|POSGRADO|SEGUNDA ESPECIALIDAD|2|SERVICIOS DE HIGIENE Y SALUD OCUPACIONAL|RECONOCIDO POR LIC.|RECONOCIDO POR LIC.
